Date,Nobs,RA,DEC,Glon,Glat,HRV,Teff,logg,met,SNR,Imag,Jmag,Hmag,Kmag,J-K,moon
2006-09-12,627,191.132278,-47.713874,238.872213,-52.431142,7.216858,5309.500000,3.690000,-0.150000,55.000000,10.896000,10.182959,9.778933,9.684821,0.498137,0.760353
2006-09-13,270,320.818302,-45.610414,219.980558,-40.254933,-1.839704,5084.775000,3.495000,-0.150000,49.000000,10.472500,9.790248,9.368133,9.267507,0.522741,0.657902
2006-09-14,542,228.608127,-39.286090,171.938134,-50.025716,3.101052,5280.335000,3.660000,-0.120000,46.000000,10.970500,10.270653,9.880985,9.790618,0.480035,0.551201
2006-09-15,358,256.539477,-25.360670,106.470160,-47.735900,0.559888,5284.945000,3.720000,-0.130000,54.000000,10.590500,10.119223,9.713299,9.615464,0.503760,0.445568
2006-09-16,344,265.111723,-11.460874,74.980949,-52.241962,-13.663576,5451.250000,3.595000,-0.150000,57.000000,10.440500,9.828448,9.431930,9.339666,0.488782,0.345266
2006-09-17,452,150.192288,-35.386360,191.343441,-52.032632,5.497478,5343.550000,3.595000,-0.185000,62.000000,10.485000,9.868754,9.467467,9.370252,0.498502,0.253651
2006-09-18,371,185.554975,-54.630281,298.250888,-51.718585,14.847978,5205.600000,3.590000,-0.180000,59.000000,10.455000,9.782523,9.366871,9.267790,0.514733,0.173379
2006-09-24,80,61.359196,-24.407068,220.675282,-46.490358,27.068375,5422.050000,3.600000,-0.145000,42.500000,10.462500,9.873600,9.493650,9.395737,0.477862,0.020602
2006-09-25,394,183.991693,-61.281399,312.833383,-48.141971,15.811701,5407.200000,3.645000,-0.160000,43.500000,10.800500,10.313251,9.927020,9.842881,0.470371,0.056369
2006-09-26,294,216.031355,-47.022676,260.399882,-46.866732,-0.017245,5333.000000,3.815000,-0.150000,39.000000,11.521000,10.864793,10.471976,10.387068,0.477724,0.108814
2006-09-27,255,256.108130,-37.273195,85.573799,-37.803696,11.941412,5249.300000,3.530000,-0.180000,49.000000,11.174000,10.453424,10.057878,9.963259,0.490165,0.176631
2006-09-28,387,175.965335,-29.129304,126.006246,-51.143738,3.077855,5275.100000,3.650000,-0.170000,42.000000,11.589000,10.789111,10.385522,10.298165,0.490946,0.258087
2006-09-29,374,188.167226,-33.176638,191.182632,-53.345335,10.720588,5393.000000,3.665000,-0.170000,44.000000,11.359000,10.649150,10.253987,10.165725,0.483425,0.350972
2006-09-30,372,148.702633,-40.652187,248.092716,-55.562914,12.917258,5484.450000,3.740000,-0.150000,39.000000,11.605500,10.834712,10.472347,10.391212,0.443500,0.452503
2006-10-01,373,184.486226,-56.653841,303.925024,-49.176844,15.926300,5261.100000,3.630000,-0.120000,53.000000,10.458000,9.904512,9.517097,9.426737,0.477775,0.559141
2006-10-02,365,179.320374,-40.151895,224.928632,-58.160160,9.398877,5429.400000,3.670000,-0.160000,51.000000,10.810000,10.328079,9.949107,9.864249,0.463830,0.666405
2006-10-03,346,185.885245,-22.006991,110.384179,-58.233261,4.805636,5284.775000,3.605000,-0.170000,52.000000,10.570500,9.977647,9.583445,9.489902,0.487746,0.768754
2006-10-04,390,182.218804,-35.503992,222.415939,-54.467626,4.928179,5500.000000,3.840000,-0.190000,47.000000,10.999000,10.364033,10.000797,9.918862,0.445172,0.859707
2006-10-09,448,161.533519,-48.103367,228.395980,-52.386784,10.944397,5373.950000,3.640000,-0.140000,56.000000,10.639500,10.058855,9.666022,9.572205,0.486650,0.947917
2006-10-10,460,221.912976,-46.331803,242.714537,-58.922164,7.029065,5367.475000,3.770000,-0.140000,42.000000,11.446000,10.760024,10.383280,10.301713,0.458311,0.883406
2006-10-11,491,160.804716,-33.476275,208.609347,-55.043574,13.202057,5495.500000,3.630000,-0.140000,56.000000,10.574000,10.008709,9.633216,9.543900,0.464809,0.800605
2006-10-12,598,149.854124,-41.049719,192.136725,-43.586262,10.763562,5459.225000,3.560000,-0.155000,59.000000,10.455000,9.836478,9.442948,9.347010,0.489468,0.705875
2006-10-13,595,140.581122,-43.109975,204.876686,-52.195840,10.655681,5365.750000,3.540000,-0.150000,56.000000,10.537000,9.963666,9.571299,9.479365,0.484301,0.605050
2006-10-14,473,160.987008,-24.602507,159.616959,-46.622746,8.801311,5419.800000,3.630000,-0.170000,47.000000,11.020000,10.330302,9.944078,9.852501,0.477801,0.503040
2006-10-18,456,144.459375,-39.178243,203.374180,-45.878172,12.928443,5499.350000,3.755000,-0.160000,50.000000,10.519500,9.662375,9.301643,9.206002,0.456373,0.151764
2006-10-19,78,269.617088,-28.604613,43.252312,-2.260078,4.998974,6967.055000,4.000000,-0.125000,61.500000,9.182500,8.011013,7.783897,7.682654,0.328359,0.090597
2006-10-21,191,311.455948,-51.810274,167.978454,-20.408623,-2.187487,5680.000000,3.530000,-0.190000,59.000000,10.110000,8.778419,8.412592,8.299387,0.479031,0.013754
2006-10-22,596,143.254853,-18.150525,153.852000,-50.890799,7.132836,5457.825000,3.700000,-0.150000,49.000000,10.668500,10.089260,9.711391,9.621164,0.468096,0.000990
2006-10-23,577,139.252801,-31.649247,154.855972,-54.334997,7.812444,5359.400000,3.640000,-0.160000,50.000000,10.817000,10.170638,9.782213,9.691031,0.479607,0.006663
2006-10-24,359,132.613127,-50.617010,200.115463,-47.797043,16.903008,5124.200000,3.580000,-0.150000,54.000000,10.472000,9.811454,9.396365,9.297045,0.514409,0.031146
2006-10-25,395,196.212842,-59.930105,303.192250,-43.254084,5.728633,5250.030000,3.640000,-0.120000,40.000000,10.635000,10.018119,9.616446,9.525418,0.492701,0.074216
2006-10-26,268,248.983825,-16.690238,92.322279,-58.882356,-2.535746,5447.150000,3.665000,-0.180000,58.000000,10.451500,9.874966,9.490847,9.402332,0.472634,0.134997
2006-10-27,339,196.644710,-49.424919,239.411736,-53.793848,11.864926,5385.000000,3.690000,-0.110000,35.000000,10.941000,10.277425,9.885301,9.795528,0.481897,0.211933
2006-10-28,526,153.628690,-36.927406,206.985030,-55.791189,13.434468,5435.150000,3.670000,-0.160000,59.000000,10.504500,9.893344,9.514019,9.425207,0.468137,0.302762
2006-10-29,365,125.277638,-29.503240,226.654836,-52.409159,17.049151,5471.600000,3.780000,-0.150000,57.000000,10.591000,10.043973,9.679145,9.591008,0.452964,0.404455
2006-10-30,401,194.557146,-34.045918,220.578600,-56.748616,13.606534,5136.020000,3.560000,-0.190000,38.000000,10.791000,10.421571,10.004147,9.911551,0.510020,0.513130
2006-10-31,375,126.802687,-25.008038,195.861726,-51.676523,11.714507,5408.500000,3.690000,-0.150000,42.000000,10.621000,10.078960,9.718752,9.632491,0.446469,0.623956
2006-11-01,379,110.795925,-20.691364,127.454916,-67.317382,6.097309,5445.500000,3.760000,-0.160000,49.000000,10.977000,10.323823,9.959997,9.873963,0.449860,0.731139
2006-11-08,96,345.901832,-53.511734,332.534060,-56.929290,10.464062,5500.295000,3.655000,-0.090000,29.500000,11.727500,11.158000,10.801854,10.725906,0.432094,0.917292
2006-11-09,469,84.137716,-21.390523,157.678087,-57.990441,11.072431,5393.900000,3.730000,-0.160000,54.000000,10.622000,10.042333,9.658168,9.566977,0.475356,0.846860
2006-11-11,454,131.366669,-37.680315,227.935636,-47.872015,14.450286,5249.760000,3.600000,-0.215000,51.000000,10.669000,10.060339,9.656899,9.561738,0.498601,0.670053
2006-11-13,538,109.549481,-39.912659,231.615766,-44.233117,27.911636,5209.800000,3.430000,-0.205000,49.000000,10.602500,10.064483,9.642372,9.540217,0.524266,0.476128
2006-11-14,282,84.087139,-33.341852,237.660622,-30.162177,35.919149,4980.250000,3.205000,-0.160000,51.000000,10.805500,10.053720,9.596216,9.485486,0.568234,0.381651
2006-11-15,94,63.685598,-16.033754,210.557933,-41.768291,23.376915,5427.500000,3.650000,-0.170000,52.000000,10.461500,9.867053,9.488245,9.396128,0.470926,0.292499
2006-11-16,565,107.571609,-21.212497,188.138842,-50.419378,19.339664,5122.400000,3.540000,-0.160000,52.000000,10.644000,10.096956,9.676359,9.572745,0.524211,0.211098
2006-11-17,561,108.411288,-19.289739,187.442623,-46.363441,17.879750,5210.500000,3.580000,-0.140000,45.000000,11.325000,10.418820,9.993586,9.886832,0.531988,0.139802
2006-11-18,469,105.714641,-28.524764,176.375536,-55.730984,20.797996,5112.700000,3.570000,-0.170000,44.000000,10.871000,10.369426,9.950171,9.849966,0.519461,0.080966
2006-11-19,454,93.852866,-24.262488,183.933821,-52.710510,22.841167,5187.400000,3.565000,-0.180000,49.000000,10.871500,10.172207,9.766394,9.666656,0.505551,0.036921
2006-11-20,459,83.252318,-31.274679,211.486484,-49.923923,26.788932,5192.800000,3.550000,-0.240000,46.000000,10.677000,10.155253,9.729118,9.625397,0.529856,0.009867
2006-11-21,336,43.321608,-16.990004,153.109457,-54.134348,13.951845,5254.500000,3.570000,-0.210000,52.000000,10.469000,9.874036,9.483080,9.390476,0.483560,0.001680
2006-11-22,173,80.203268,-36.242895,240.750076,-33.497918,33.063873,4885.400000,2.940000,-0.200000,51.000000,10.450000,9.703977,9.215815,9.094006,0.609971,0.013682
2006-11-23,372,71.970574,-30.903793,224.024913,-39.196638,27.812608,5056.100000,3.500000,-0.160000,45.000000,10.647000,10.155858,9.722358,9.619753,0.536105,0.046424
2006-11-24,476,61.168077,-30.841537,208.143400,-46.192013,23.701681,5026.925000,3.500000,-0.195000,48.500000,10.768500,10.061576,9.617057,9.509061,0.552515,0.099503
2006-11-25,468,54.902018,-40.711187,226.236637,-43.626658,22.769167,5260.800000,3.515000,-0.170000,51.500000,10.470500,9.825998,9.409081,9.307643,0.518355,0.171479
2006-11-26,377,60.656737,-54.020679,273.219473,-39.125204,24.811671,5022.200000,3.390000,-0.190000,50.000000,10.453000,9.766666,9.318289,9.207578,0.559088,0.259855
2006-11-28,72,15.520863,-35.119856,287.677010,-81.599578,10.373056,5528.200000,3.665000,-0.150000,57.000000,10.370000,9.832208,9.489819,9.403042,0.429167,0.470834
2006-11-29,95,95.512632,-60.817302,270.101805,-26.979075,24.458632,5231.600000,3.300000,-0.160000,43.000000,10.476000,9.855505,9.455958,9.352189,0.503316,0.583691
2006-12-07,274,68.466328,-42.012508,249.574886,-45.120607,23.622226,5008.700000,3.490000,-0.200000,49.000000,10.629000,10.124602,9.650011,9.527336,0.597266,0.949930
2006-12-08,272,63.594130,-28.899239,220.553434,-45.717107,21.406250,5113.450000,3.600000,-0.200000,49.000000,10.891500,10.277088,9.833217,9.727518,0.549570,0.894362
2006-12-09,361,75.390876,-31.882206,241.684461,-33.396172,27.735762,5030.100000,3.410000,-0.200000,51.000000,10.471000,9.781911,9.330914,9.219371,0.562540,0.823364
2006-12-10,276,80.779242,-23.608851,216.235412,-27.062016,29.149058,4960.850000,3.380000,-0.195000,48.500000,10.841500,10.080587,9.624185,9.508815,0.571772,0.741203
2006-12-12,283,102.442123,-35.809171,247.300427,-16.136663,37.164947,4785.100000,2.950000,-0.190000,37.000000,10.931000,10.056841,9.526746,9.393678,0.663163,0.558432
2006-12-14,95,55.703157,-58.746782,271.986357,-46.719847,36.290316,5605.500000,3.820000,-0.180000,34.000000,11.086000,10.521147,10.171611,10.088211,0.432937,0.371603
2006-12-17,472,76.980197,-14.121152,210.313555,-28.717901,30.783771,4961.150000,3.240000,-0.190000,51.000000,10.558500,9.839436,9.377915,9.262553,0.576883,0.130529
2006-12-18,478,78.076513,-30.694857,234.776583,-29.056728,28.712552,4935.500000,3.230000,-0.200000,56.000000,10.537500,9.985866,9.528927,9.414870,0.570996,0.071893
2006-12-19,287,70.724347,-27.832463,228.319192,-28.826334,23.323449,4965.050000,3.380000,-0.170000,46.000000,10.440000,9.740819,9.284718,9.170850,0.569969,0.029300
2006-12-21,435,81.479753,-47.626946,261.210474,-25.702050,32.178046,4840.200000,2.530000,-0.220000,51.000000,10.444000,9.655883,9.152602,9.026743,0.629140,0.003793
2006-12-26,184,105.803539,-58.886665,269.483504,-22.198235,28.451793,4788.350000,2.875000,-0.180000,54.500000,10.419500,9.609908,9.081011,8.942315,0.667592,0.321355
2006-12-27,462,92.000655,-48.731387,261.763793,-24.677772,36.758918,4823.650000,2.830000,-0.225000,52.000000,10.678000,9.854840,9.343470,9.209288,0.645552,0.431226
2006-12-28,288,94.981188,-47.760676,256.709596,-25.499633,30.691076,4901.225000,3.230000,-0.190000,52.500000,10.940000,10.080410,9.593983,9.468687,0.611722,0.544868
2007-01-06,65,35.303303,-37.788002,248.128617,-68.317731,-2.109538,5593.510000,4.000000,-0.100000,29.000000,12.547000,10.521308,10.158646,10.068954,0.452354,0.937027
2007-01-08,367,98.123750,-44.609623,251.879174,-25.587598,29.082480,4847.100000,3.130000,-0.210000,44.000000,10.857000,10.004864,9.514842,9.385392,0.619471,0.810853
2007-01-09,371,110.697661,-20.311368,234.585077,-4.087237,45.290647,4749.970000,2.210000,-0.260000,48.000000,10.615000,9.731957,9.169310,9.022987,0.708970,0.730747
2007-01-10,212,94.969951,-26.038901,236.946640,-17.806056,43.629057,4864.925000,2.975000,-0.255000,46.000000,11.048500,10.234014,9.713028,9.573741,0.660274,0.643301
2007-01-11,278,107.631277,-45.291214,261.558224,-13.802859,35.742626,4716.100000,2.170000,-0.210000,53.000000,10.465000,9.575968,9.018000,8.870842,0.705126,0.551230
2007-01-12,377,100.850226,-32.099184,244.946305,-14.260323,39.701088,4856.200000,2.540000,-0.250000,50.000000,10.621000,9.811212,9.305114,9.173310,0.637902,0.457118
2007-01-14,193,83.772204,-58.317837,266.971941,-33.944927,27.470829,5265.000000,3.660000,-0.180000,41.000000,11.082000,10.468124,10.081699,9.988238,0.479886,0.273480
2007-01-17,100,68.367457,-30.623157,230.993675,-41.746218,30.119100,5565.000000,3.705000,-0.110000,58.000000,10.476500,9.878140,9.522300,9.431510,0.446630,0.058467
2007-01-18,281,113.761514,-56.605175,276.971327,-13.340120,32.314769,4758.000000,2.280000,-0.240000,52.000000,10.448000,9.602918,9.061270,8.922680,0.680238,0.018710
2007-01-19,467,115.514346,-26.041468,244.485211,-2.967630,30.703897,4850.200000,2.830000,-0.210000,50.000000,10.542000,9.770987,9.266056,9.136501,0.634486,0.001569
2007-01-20,476,114.801525,-22.828378,240.481010,-1.861121,39.832164,4831.025000,2.850000,-0.230000,51.000000,10.686000,9.873744,9.363607,9.234548,0.639195,0.009789
2007-01-22,97,150.044320,-44.940529,273.874035,8.031510,29.234639,4636.700000,2.000000,-0.220000,48.000000,11.099000,10.081536,9.453825,9.294742,0.786794,0.104033
2007-01-25,189,91.303239,-25.577289,230.275850,-22.278225,32.716455,4817.500000,2.540000,-0.240000,48.000000,10.814000,9.903222,9.364630,9.228000,0.675222,0.392621
2007-01-26,388,106.820039,-27.126361,239.495112,-9.874160,35.073454,4779.000000,2.265000,-0.240000,45.000000,10.994000,10.059085,9.504863,9.356781,0.702304,0.505821
2007-01-27,194,89.887197,-33.433053,239.568319,-24.866042,38.775052,4925.800000,3.310000,-0.170000,42.000000,11.062500,10.348938,9.884531,9.769361,0.579577,0.617188
2007-01-28,556,134.082516,-29.902023,261.659346,8.435598,35.425360,4863.750000,3.045000,-0.220000,47.000000,11.015500,10.202293,9.714772,9.593692,0.608601,0.721174
2007-01-29,469,123.932737,-30.468310,252.864290,0.974742,31.139041,4829.300000,2.920000,-0.230000,47.000000,10.973000,10.064825,9.542612,9.407318,0.657507,0.813031
2007-01-30,550,132.756663,-34.587253,263.554727,3.444753,33.635073,4813.775000,2.465000,-0.230000,47.000000,10.928500,10.031109,9.504765,9.375644,0.655465,0.888945
2007-02-05,369,119.191649,-38.504678,254.701533,-8.314596,33.804607,4706.600000,2.130000,-0.220000,47.000000,10.807000,9.804157,9.221916,9.065363,0.738794,0.928307
2007-02-06,387,129.490905,-42.267858,265.672217,-2.177641,34.172713,4744.800000,2.290000,-0.230000,46.000000,10.586000,9.715899,9.152481,9.007320,0.708579,0.871623
2007-02-07,375,146.790414,-53.640925,284.416185,-2.041654,23.144107,4550.700000,2.000000,-0.270000,43.000000,10.627000,9.526848,8.876205,8.685795,0.841053,0.802144
2007-02-09,368,131.012321,-36.536939,262.624136,0.370588,37.404728,4762.500000,2.335000,-0.250000,43.000000,10.813000,9.958427,9.424677,9.292465,0.665962,0.634365
2007-02-10,183,177.400653,-20.034003,283.388906,38.123075,5.520109,5269.960000,3.650000,-0.110000,40.000000,11.074000,10.429973,10.031776,9.927984,0.501989,0.540830
2007-02-11,188,129.566231,-38.291852,258.885269,0.687628,49.454043,4527.030000,1.850000,-0.275000,38.000000,11.091000,9.850016,9.141213,8.927952,0.922064,0.444222
2007-02-12,187,148.413325,-53.534031,280.423803,-2.199220,20.624439,4500.000000,1.780000,-0.340000,42.000000,10.510000,9.314578,8.610305,8.406476,0.908102,0.347460
2007-02-13,281,144.458899,-27.416114,259.600121,16.811415,31.641708,4792.650000,2.390000,-0.220000,44.000000,10.666000,9.806367,9.266665,9.130000,0.676367,0.254032
2007-02-14,378,137.739927,-23.113433,260.733126,12.467834,33.323254,4882.495000,3.290000,-0.210000,36.000000,11.133500,10.369876,9.864952,9.732394,0.637481,0.168160
2007-02-15,180,188.189356,-36.137237,297.199972,25.791406,11.349444,4762.400000,2.535000,-0.190000,53.000000,10.489500,9.645256,9.120189,8.987033,0.658222,0.094792
2007-02-16,89,158.158717,-42.938427,277.622117,12.988117,17.980337,4650.850000,2.260000,-0.190000,42.000000,10.460000,9.508618,8.902876,8.741011,0.767607,0.039318
2007-02-17,368,169.828309,-41.062581,280.062329,15.166515,13.241087,4714.125000,2.170000,-0.220000,50.000000,10.473500,9.491071,8.902973,8.745432,0.745639,0.006919
2007-02-18,381,158.241250,-60.073641,294.215808,-2.236044,-4.738950,4500.000000,2.050000,-0.230000,41.000000,10.501000,9.406150,8.759567,8.576370,0.829780,0.001604
2007-02-19,191,178.653315,-44.601970,291.578573,15.701957,20.326440,4542.100000,2.060000,-0.210000,43.000000,10.471000,9.419435,8.767251,8.589754,0.829681,0.025213
2007-02-20,258,184.695894,-43.672924,296.135304,16.978404,4.597984,4718.050000,2.220000,-0.250000,49.000000,10.661000,9.673539,9.079140,8.916066,0.757473,0.076792
2007-02-22,571,151.486336,-26.086871,279.288013,21.247704,18.713905,4919.600000,3.310000,-0.200000,45.000000,10.809000,10.041874,9.580692,9.467368,0.574506,0.246998
2007-02-23,574,152.755235,-29.452293,276.074807,16.583325,18.977770,4880.750000,3.285000,-0.200000,42.000000,11.023000,10.252505,9.771620,9.655639,0.596866,0.353161
2007-02-24,183,188.048763,-54.516727,295.119182,5.435718,2.878634,4504.280000,2.000000,-0.210000,39.000000,10.807000,9.633749,8.957202,8.764792,0.868956,0.464395
2007-03-01,398,159.409916,-32.248322,279.931820,13.181382,23.507764,4737.150000,2.270000,-0.260000,43.000000,10.800000,9.888681,9.328299,9.188420,0.700261,0.916786
2007-03-06,189,112.286104,-56.575384,267.764304,-19.099777,38.231958,4694.900000,2.490000,-0.200000,36.000000,10.827000,9.824021,9.221106,9.073429,0.750593,0.962942
2007-03-07,90,168.609524,-68.350908,294.155976,-7.189743,1.509556,4283.150000,1.500000,-0.370000,34.000000,10.502500,9.071344,8.274400,8.029289,1.042056,0.919195
2007-03-08,292,172.066469,-51.113016,284.782277,6.239676,13.056952,4598.925000,2.000000,-0.260000,46.000000,10.443500,9.334123,8.673771,8.490815,0.843308,0.860674
2007-03-09,576,158.707699,-47.382697,280.587018,3.451987,19.847778,4584.785000,2.000000,-0.235000,46.000000,10.816000,9.727557,9.080934,8.912929,0.814628,0.789191
2007-03-10,671,173.658012,-41.144747,281.717500,10.347626,14.972653,4749.990000,2.390000,-0.230000,50.000000,10.709000,9.637334,9.072241,8.920031,0.717303,0.706716
2007-03-11,278,157.134151,-45.967248,281.283458,3.401113,17.318597,4567.050000,1.925000,-0.250000,46.000000,10.449500,9.345773,8.684223,8.504050,0.841723,0.615405
2007-03-13,377,160.657154,-34.904013,277.742235,9.544101,15.186552,4770.900000,2.560000,-0.200000,34.000000,11.064000,10.181748,9.650597,9.510249,0.671499,0.416583
2007-03-14,475,160.613684,-31.153755,281.958822,19.477386,21.091053,4869.800000,3.290000,-0.190000,41.000000,10.973000,10.141785,9.637347,9.504158,0.637627,0.315678
2007-03-15,366,158.508935,-36.650556,276.592807,13.074608,25.360383,4664.675000,2.100000,-0.230000,53.000000,10.449500,9.425855,8.804066,8.631940,0.793915,0.219586
2007-03-17,90,207.294484,-28.074331,318.145461,33.064581,-1.802111,5246.250000,3.445000,-0.160000,39.000000,11.053000,10.382878,9.943456,9.845422,0.537456,0.064798
2007-03-18,276,153.008291,-34.280744,289.514578,9.893289,25.016087,4728.550000,2.270000,-0.240000,46.000000,10.618000,9.928337,9.361409,9.218326,0.710011,0.018587
2007-03-19,561,165.901213,-22.585343,280.703823,25.473807,23.209911,4946.600000,3.460000,-0.190000,38.000000,11.198000,10.490565,10.019717,9.902656,0.587909,0.000264
2007-03-20,101,231.053751,-16.024647,348.127879,33.107301,-19.090396,5004.840000,3.500000,-0.140000,31.000000,11.687000,10.946198,10.487574,10.383149,0.563050,0.012416
2007-03-22,189,211.678092,-34.044354,320.871127,25.379792,-2.475820,4694.000000,2.340000,-0.290000,46.000000,10.773000,9.839164,9.275857,9.138407,0.700757,0.122419
2007-03-23,388,155.671905,-31.920531,284.149112,16.840570,26.873119,4772.700000,2.995000,-0.220000,36.000000,11.152500,10.397732,9.871539,9.745209,0.652523,0.210455
2007-03-25,88,134.240396,-16.894537,243.677839,18.105785,39.848182,4759.165000,2.190000,-0.205000,33.000000,11.069500,10.190352,9.611500,9.472534,0.717818,0.418920
2007-03-26,631,181.205215,-45.666303,295.955288,8.512466,12.869239,4638.300000,2.240000,-0.210000,43.000000,10.709000,9.771303,9.179452,9.019482,0.751821,0.526680
2007-03-27,450,169.654599,-32.454237,292.222305,17.717565,19.270644,4719.750000,2.275000,-0.220000,45.000000,10.945000,9.922118,9.328091,9.160296,0.761822,0.630020
2007-03-28,629,181.619016,-31.203275,251.951018,16.241729,9.326041,4736.900000,2.370000,-0.230000,46.000000,10.735000,9.875461,9.308294,9.155089,0.720372,0.725155
2007-03-29,181,219.692226,-17.239221,151.980432,30.626965,-12.756740,4920.450000,3.380000,-0.190000,41.000000,10.515000,9.718878,9.254829,9.142199,0.576680,0.809141
2007-03-30,49,107.423338,-35.464311,246.862459,-11.939831,48.217347,4731.650000,1.930000,-0.290000,47.000000,10.570000,9.509959,8.856082,8.686653,0.823306,0.879683
2007-04-09,13,132.812744,11.861575,215.623827,31.910596,6.540769,4671.200000,2.240000,-0.090000,66.000000,99.999000,8.945846,8.363462,8.203769,0.742077,0.676861
2007-04-10,7,132.817786,11.807540,215.684410,31.892976,34.121429,4637.400000,2.140000,-0.130000,68.000000,99.999000,8.420286,7.856143,7.699143,0.721143,0.579223
2007-04-11,442,192.925529,-56.107329,290.450425,-4.596786,10.181154,4700.450000,2.220000,-0.240000,44.000000,10.909000,9.860034,9.265394,9.110081,0.749952,0.475383
2007-04-12,527,200.058116,-11.116173,213.186051,28.626813,6.051480,4974.000000,3.360000,-0.210000,52.000000,10.893000,9.874973,9.407518,9.287558,0.587416,0.369228
2007-04-13,252,181.374906,-28.242010,297.203733,21.428748,12.087540,4720.700000,2.250000,-0.270000,48.000000,10.620000,9.679571,9.093643,8.939377,0.740194,0.265686
2007-04-14,261,250.366270,-16.621266,230.871079,17.459865,-7.320996,4858.050000,3.030000,-0.200000,48.000000,9.793000,8.913084,8.420368,8.288567,0.624517,0.170768
2007-04-15,265,177.417125,-25.740566,233.299383,18.257394,21.597283,4638.300000,2.000000,-0.290000,43.000000,10.635000,9.652004,9.039147,8.876158,0.775845,0.091260
2007-04-16,341,195.645393,-36.109164,229.357148,15.766739,3.701554,4740.210000,2.410000,-0.210000,39.000000,11.308000,10.296170,9.728279,9.578848,0.717323,0.033929
2007-04-17,342,169.953914,-35.439478,277.853290,16.681904,17.633187,4610.050000,2.025000,-0.240000,47.000000,10.786500,9.619857,8.993029,8.813991,0.805865,0.004291
2007-04-18,356,180.488096,-17.275488,202.402401,27.849892,16.519888,4978.625000,3.330000,-0.170000,46.000000,10.807000,9.976107,9.508320,9.385334,0.590772,0.005323
2007-04-19,344,234.500636,-32.036665,330.040929,16.255199,3.066860,5039.900000,3.500000,-0.190000,38.000000,11.302000,10.514328,10.070610,9.963465,0.550863,0.036674
2007-04-20,435,203.075039,-48.628070,228.235131,0.248510,8.370828,4730.700000,2.220000,-0.240000,50.000000,10.238000,9.023370,8.444513,8.278430,0.744940,0.094806
2007-04-21,167,215.275881,-62.046878,305.525805,-17.209704,15.890898,4745.210000,2.210000,-0.240000,32.000000,10.812000,9.837030,9.266449,9.113856,0.723174,0.173965
2007-04-22,442,219.598237,-32.889442,241.727514,5.883461,8.338462,4811.800000,2.620000,-0.180000,59.000000,9.696000,8.815905,8.309602,8.172262,0.643643,0.267502
2007-04-23,258,189.910106,-43.845689,243.339229,-5.313961,18.098140,4689.800000,2.165000,-0.235000,49.000000,9.736000,8.987620,8.409461,8.250345,0.737275,0.368989
2007-04-25,2,251.430208,-25.814556,172.195605,9.327495,4.255000,5685.800000,4.060000,-0.105000,161.500000,8.660000,4.994000,4.647000,4.557500,0.436500,0.574596
2007-05-05,10,227.453729,-28.136067,230.496083,15.016802,14.591000,5479.235000,3.915000,-0.380000,125.000000,8.751000,6.424500,6.108300,6.018400,0.406100,0.937365
2007-05-06,260,209.684824,-21.564040,199.460508,8.020481,6.727615,4867.250000,3.055000,-0.190000,56.000000,10.537500,9.620758,9.125773,8.992654,0.628104,0.881978
2007-05-07,173,158.917623,-12.314292,253.584583,35.254920,26.084740,5269.800000,3.740000,-0.190000,47.000000,11.097000,10.318023,9.919035,9.825434,0.492590,0.810504
2007-05-08,172,159.934963,-27.073617,265.237206,23.792285,20.505116,4952.000000,3.500000,-0.200000,35.500000,11.338000,10.508215,10.034331,9.914657,0.593558,0.724800
2007-05-09,93,306.046487,-35.679055,15.526516,-34.297622,-4.996559,5100.200000,3.800000,-0.210000,35.000000,11.027000,10.170591,9.754355,9.657430,0.513161,0.627397
2007-05-19,168,181.286238,-14.756943,281.598481,38.004842,3.523929,5250.000000,3.825000,-0.125000,32.500000,11.322000,10.467482,10.076869,9.984393,0.483089,0.069581
2007-05-21,152,249.894955,-25.664594,162.009630,0.378660,0.496513,4861.800000,3.280000,-0.185000,38.000000,9.961500,9.720855,9.263645,9.149599,0.571257,0.221802
2007-05-22,238,213.497916,-36.157009,181.433545,1.815619,7.142353,4735.950000,2.470000,-0.175000,63.000000,9.543000,8.474244,7.940769,7.792013,0.682231,0.315580
2007-05-23,472,229.905115,-32.682785,231.229248,8.136423,3.217182,4824.450000,3.500000,-0.130000,31.000000,11.062000,9.939163,9.459288,9.340309,0.598854,0.414154
2007-05-24,436,227.454757,-47.544549,254.324069,-8.285568,2.816835,4639.200000,2.335000,-0.200000,43.500000,10.806500,9.391681,8.821163,8.668470,0.723211,0.513317
2007-05-25,228,199.374930,-28.901571,250.197281,24.491055,-6.398772,4777.600000,2.400000,-0.200000,63.500000,9.797000,8.777553,8.219377,8.056281,0.721272,0.609641
2007-05-26,292,238.939262,-37.046095,269.824766,7.387702,1.611747,5015.850000,3.565000,-0.165000,58.000000,10.453500,9.732627,9.293442,9.184685,0.547942,0.700283
2007-05-27,211,264.489156,-44.731700,209.745583,-13.903760,1.903791,4884.030000,3.310000,-0.210000,56.000000,10.478000,9.712730,9.242374,9.128313,0.584417,0.782778
2007-05-29,62,133.032804,11.663130,215.937392,32.016131,22.269032,5511.890000,4.000000,-0.070000,13.500000,99.999000,10.227952,9.876113,9.784823,0.443129,0.914400
